Process ID=1508,Messaging Broker Name=AISEmbeddedBroker,Broker Memory Limit=52428800,Broker Store Limit=1073741824
Time,CPU Usage,Threads,Handles,Private Bytes,Virtual Bytes,Available Bytes,Broker Memory Usage,Broker Store Usage,Total Messages Enqueued,Total Messages Dequeued,Number of Pending Messages,Number of Queues,Number of Topics,Total CPU Usage, Process - IO Read Operations/sec, Process - IO Write Operations/sec, System - File Read Operations/sec, System - File Write Operations/sec
2017-Feb-08 12:19:38.102,25.080,112,2342,19171123200,27735052288,850862080,0,1,0,0,0,0,0,75.522,155,16,865,19
2017-Feb-08 12:19:48.101,27.615,112,2342,19173683200,27735052288,954179584,0,1,0,0,0,0,0,77.824,159,15,878,28
2017-Feb-08 12:19:58.116,32.089,113,2342,19176386560,27737149440,946225152,0,1,0,0,0,0,0,69.603,136,16,505,19
2017-Feb-08 12:20:08.115,22.778,113,2343,19178557440,27737149440,836972544,0,1,0,0,0,0,0,73.937,153,15,831,20
2017-Feb-08 12:20:18.115,28.550,113,2344,19180838912,27737149440,935047168,0,1,0,0,0,0,0,84.237,126,16,1281,20
2017-Feb-08 12:20:28.130,24.611,113,2344,19184779264,27737149440,904986624,0,1,0,0,0,0,0,47.345,141,15,318,19
2017-Feb-08 12:20:38.145,25.546,113,2344,19187646464,27737149440,850796544,0,1,0,0,0,0,0,75.072,158,16,817,19
2017-Feb-08 12:20:48.144,27.458,113,2344,19190435840,27737149440,852742144,0,1,0,0,0,0,0,74.877,151,15,790,28
2017-Feb-08 12:20:58.160,36.761,113,2344,19192958976,27737149440,856150016,0,1,0,0,0,0,0,76.785,144,16,576,19
2017-Feb-08 12:21:08.159,28.394,112,2342,19195199488,27735052288,771104768,0,1,0,0,0,0,0,81.273,143,15,745,19
2017-Feb-08 12:21:18.158,32.450,112,2342,19198083072,27735052288,826462208,0,1,0,0,0,0,0,83.613,130,16,761,19
2017-Feb-08 12:21:28.158,25.742,112,2342,19200155648,27735052288,883982336,0,1,0,0,0,0,0,62.084,137,15,553,33
2017-Feb-08 12:21:38.157,25.430,112,2342,19204464640,27736530944,752840704,0,1,0,0,0,0,0,93.598,110,16,829,33
2017-Feb-08 12:21:48.172,34.113,112,2342,19205873664,27736530944,826740736,0,1,0,0,0,0,0,82.548,110,17,616,29
2017-Feb-08 12:21:58.188,39.097,113,2342,19208224768,27738628096,766894080,0,1,0,0,0,0,0,83.950,128,16,641,19
2017-Feb-08 12:22:08.187,39.782,113,2344,19209379840,27738628096,806277120,0,1,0,0,0,0,0,126.672,58,15,713,20
2017-Feb-08 12:22:18.186,41.498,113,2344,19210080256,27738628096,811778048,0,1,0,0,0,0,0,104.206,46,14,504,19
2017-Feb-08 12:22:28.186,40.562,113,2344,19211612160,27738628096,798285824,0,1,0,0,0,0,0,97.186,79,15,777,18
2017-Feb-08 12:22:38.185,35.726,113,2344,19213467648,27738628096,783872000,0,1,0,0,0,0,0,89.386,98,16,793,19
2017-Feb-08 12:22:48.201,31.932,113,2344,19216109568,27738628096,776622080,0,1,0,0,0,0,0,66.816,137,15,543,28
2017-Feb-08 12:22:58.200,35.726,113,2344,19218509824,27738628096,760602624,0,1,0,0,0,0,0,88.918,125,16,804,19
2017-Feb-08 12:23:08.215,37.851,112,2342,19221078016,27736530944,761380864,0,1,0,0,0,0,0,94.698,118,15,792,19
2017-Feb-08 12:23:18.230,35.203,112,2342,19223805952,27736530944,753967104,0,1,0,0,0,0,0,67.751,127,16,498,19
2017-Feb-08 12:23:28.245,35.670,112,2342,19226185728,27736530944,747769856,0,1,0,0,0,0,0,86.754,121,15,796,18
2017-Feb-08 12:23:38.260,33.022,112,2342,19228684288,27736530944,738525184,0,1,0,0,0,0,0,84.885,129,16,771,20
2017-Feb-08 12:23:48.275,30.842,112,2342,19231047680,27736530944,730595328,0,1,0,0,0,0,0,75.383,125,16,574,34
2017-Feb-08 12:23:58.275,34.946,113,2341,19233296384,27738628096,704466944,0,1,0,0,0,0,0,87.513,124,16,803,20
2017-Feb-08 12:24:08.290,28.973,113,2344,19234930688,27738628096,726302720,0,1,0,0,0,0,0,84.729,123,16,822,19
2017-Feb-08 12:24:18.289,36.194,113,2344,19237306368,27738628096,719040512,0,1,0,0,0,0,0,85.173,117,16,488,20
2017-Feb-08 12:24:28.304,32.555,113,2344,19239677952,27738628096,683180032,0,1,0,0,0,0,0,81.147,120,16,793,19
2017-Feb-08 12:24:38.304,34.010,113,2344,19242274816,27738628096,697921536,0,1,0,0,0,0,0,85.485,138,13,845,16
2017-Feb-08 12:24:48.303,33.386,113,2344,19244478464,27738628096,690991104,0,1,0,0,0,0,0,70.977,132,19,529,32
2017-Feb-08 12:24:58.318,30.842,113,2344,19247366144,27738628096,664911872,0,1,0,0,0,0,0,84.729,132,13,841,16
2017-Feb-08 12:25:08.318,29.329,112,2342,19250327552,27736530944,665055232,0,1,0,0,0,0,0,82.212,143,16,853,20
2017-Feb-08 12:25:18.333,30.374,112,2342,19252527104,27737640960,662999040,0,1,0,0,0,0,0,69.157,111,16,965,20
2017-Feb-08 12:25:28.333,36.038,112,2342,19254816768,27737640960,703610880,0,1,0,0,0,0,0,83.461,105,16,697,19
2017-Feb-08 12:25:38.348,35.203,112,2341,19257192448,27737640960,658243584,0,1,0,0,0,0,0,66.509,118,16,419,19
2017-Feb-08 12:25:48.348,30.265,112,2342,19258929152,27737640960,591896576,0,1,0,0,0,0,0,57.252,79,16,370,29
2017-Feb-08 12:25:58.347,37.442,113,2342,19261591552,27739738112,583749632,0,1,0,0,0,0,0,108.890,124,16,498,22
2017-Feb-08 12:26:08.362,33.178,113,2344,19264602112,27739738112,692629504,0,1,0,0,0,0,0,55.917,147,16,345,19
2017-Feb-08 12:26:18.378,31.153,113,2344,19267653632,27739738112,698376192,0,1,0,0,0,0,0,69.157,155,16,645,25
2017-Feb-08 12:26:28.393,27.415,113,2344,19270123520,27739738112,546209792,0,1,0,0,0,0,0,83.176,143,14,819,18
2017-Feb-08 12:26:38.392,32.450,113,2344,19272716288,27739738112,570232832,0,1,0,0,0,0,0,77.689,141,16,663,34
2017-Feb-08 12:26:48.408,29.751,113,2344,19276111872,27739738112,590438400,0,1,0,0,0,0,0,78.658,149,16,788,28
2017-Feb-08 12:26:58.407,39.002,113,2344,19277533184,27739738112,538972160,0,1,0,0,0,0,0,106.550,66,16,664,19
2017-Feb-08 12:27:08.407,31.825,112,2342,19279740928,27737640960,544067584,0,1,0,0,0,0,0,65.364,136,15,477,19
2017-Feb-08 12:27:18.406,31.513,112,2342,19282718720,27737640960,604737536,0,1,0,0,0,0,0,89.390,140,16,869,19
2017-Feb-08 12:27:28.406,29.953,112,2342,19284557824,27737640960,507809792,0,1,0,0,0,0,0,68.329,120,15,575,19
2017-Feb-08 12:27:38.406,33.698,112,2342,19286904832,27737640960,525029376,0,1,0,0,0,0,0,84.397,139,16,758,20
2017-Feb-08 12:27:48.421,27.259,112,2342,19289415680,27737640960,554971136,0,1,0,0,0,0,0,75.543,145,15,792,28
2017-Feb-08 12:27:58.436,34.891,112,2342,19291996160,27737640960,486813696,0,1,0,0,0,0,0,80.528,130,16,643,19
2017-Feb-08 12:28:08.436,31.513,113,2344,19294699520,27739738112,604729344,0,1,0,0,0,0,0,75.505,141,15,599,19
2017-Feb-08 12:28:18.451,31.932,113,2344,19297599488,27739738112,527151104,0,1,0,0,0,0,0,80.372,155,16,740,19
2017-Feb-08 12:28:28.466,30.374,113,2344,19300417536,27739738112,518135808,0,1,0,0,0,0,0,75.232,151,15,697,20
2017-Feb-08 12:28:38.481,32.710,113,2344,19302838272,27739738112,519708672,0,1,0,0,0,0,0,83.799,149,16,821,19
2017-Feb-08 12:28:48.496,29.439,113,2344,19305897984,27739738112,502067200,0,1,0,0,0,0,0,69.157,168,15,677,28
2017-Feb-08 12:28:58.512,38.630,113,2344,19307364352,27739738112,492253184,0,1,0,0,0,0,0,93.768,102,16,613,20
2017-Feb-08 12:29:08.511,36.506,112,2342,19310252032,27737640960,496230400,0,1,0,0,0,0,0,95.474,134,15,856,29
2017-Feb-08 12:29:18.526,26.324,112,2342,19313106944,27737640960,480743424,0,1,0,0,0,0,0,75.232,146,16,766,19
2017-Feb-08 12:29:28.542,27.570,112,2342,19316260864,27737640960,547274752,0,1,0,0,0,0,0,55.605,168,15,497,19
2017-Feb-08 12:29:38.557,30.062,112,2342,19319107584,27737640960,526372864,0,1,0,0,0,0,0,86.447,143,16,829,19
2017-Feb-08 12:29:48.556,26.833,112,2341,19321946112,27737640960,456720384,0,1,0,0,0,0,0,73.321,133,15,739,28
2017-Feb-08 12:29:58.572,34.268,112,2339,19324841984,27737640960,523878400,0,1,0,0,0,0,0,75.232,141,16,585,19
2017-Feb-08 12:30:08.587,32.087,113,2344,19327647744,27739738112,415637504,0,1,0,0,0,0,0,90.342,139,16,838,19
2017-Feb-08 12:30:18.587,30.421,113,2344,19330416640,27739738112,445304832,0,1,0,0,0,0,0,60.374,140,16,896,20
2017-Feb-08 12:30:28.586,29.173,113,2344,19333840896,27739738112,427573248,0,1,0,0,0,0,0,86.115,153,16,901,20
2017-Feb-08 12:30:38.586,31.981,113,2344,19336253440,27739738112,409522176,0,1,0,0,0,0,0,87.832,127,16,819,19
2017-Feb-08 12:30:48.601,31.620,113,2340,19338653696,27739672576,423587840,0,1,0,0,0,0,0,73.676,119,14,518,26
2017-Feb-08 12:30:58.601,37.910,113,2344,19342012416,27739738112,458326016,0,1,0,0,0,0,0,85.335,152,16,757,19
2017-Feb-08 12:31:08.616,32.866,112,2342,19344969728,27737640960,334012416,0,1,0,0,0,0,0,89.408,155,16,843,20
2017-Feb-08 12:31:18.616,35.569,112,2342,19347365888,27737640960,366587904,0,1,0,0,0,0,0,74.259,129,16,470,19
2017-Feb-08 12:31:28.631,34.268,112,2342,19350781952,27754221568,437104640,0,1,0,0,0,0,0,86.760,132,15,840,18
2017-Feb-08 12:31:38.631,34.633,112,2342,19353604096,27754221568,327704576,0,1,0,0,0,0,0,153.198,136,13,1417,382
2017-Feb-08 12:31:48.630,36.037,112,2342,19355893760,27754221568,329875456,0,1,0,0,0,0,0,77.379,116,15,475,34
2017-Feb-08 12:31:58.646,40.031,112,2342,19357696000,27754221568,365752320,0,1,0,0,0,0,0,91.900,100,19,710,22
2017-Feb-08 12:32:08.645,34.477,113,2344,19360489472,27756318720,284827648,0,1,0,0,0,0,0,100.312,130,13,1300,18
2017-Feb-08 12:32:18.660,36.293,113,2344,19362488320,27756318720,289464320,0,1,0,0,0,0,0,120.717,104,16,512,30
2017-Feb-08 12:32:28.660,35.101,113,2344,19365089280,27756318720,397049856,0,1,0,0,0,0,0,93.292,110,19,808,22
2017-Feb-08 12:32:38.675,33.801,113,2344,19367407616,27756318720,308715520,0,1,0,0,0,0,0,90.498,133,12,861,17
2017-Feb-08 12:32:48.675,32.605,113,2344,19370622976,27756318720,268972032,0,1,0,0,0,0,0,63.027,119,16,449,26
2017-Feb-08 12:32:58.675,43.058,113,2344,19373170688,27756318720,377274368,0,1,0,0,0,0,0,104.680,91,19,769,23
2017-Feb-08 12:33:08.674,36.349,112,2342,19375214592,27754221568,255799296,0,1,0,0,0,0,0,98.596,116,13,792,16
2017-Feb-08 12:33:18.674,34.945,112,2342,19377741824,27754221568,262729728,0,1,0,0,0,0,0,72.387,120,16,491,19
2017-Feb-08 12:33:28.674,36.661,112,2342,19380199424,27754221568,355377152,0,1,0,0,0,0,0,88.456,132,19,806,22
2017-Feb-08 12:33:38.705,33.281,112,2340,19381776384,27754221568,236761088,0,1,0,0,0,0,0,127.994,70,12,732,15
2017-Feb-08 12:33:48.720,35.358,112,2342,19384369152,27754221568,359604224,0,1,0,0,0,0,0,67.290,99,15,332,28
2017-Feb-08 12:33:58.720,34.165,112,2341,19386880000,27754221568,339644416,0,1,0,0,0,0,0,99.844,111,19,961,24
2017-Feb-08 12:34:08.735,35.826,113,2344,19390926848,27756318720,215699456,0,1,0,0,0,0,0,83.489,163,12,716,16
2017-Feb-08 12:34:18.734,36.193,113,2343,19394056192,27756318720,268099584,0,1,0,0,0,0,0,85.959,141,16,822,42
2017-Feb-08 12:34:28.750,27.882,113,2341,19397353472,27756318720,311717888,0,1,0,0,0,0,0,89.252,140,19,946,35
2017-Feb-08 12:34:38.749,32.761,113,2343,19400491008,27756318720,191029248,0,1,0,0,0,0,0,81.903,149,13,762,16
2017-Feb-08 12:34:48.765,30.530,113,2344,19403460608,27756318720,176091136,0,1,0,0,0,0,0,75.234,120,15,563,28
2017-Feb-08 12:34:58.764,33.697,113,2339,19406393344,27756253184,220917760,0,1,0,0,0,0,0,81.279,128,14,708,17
2017-Feb-08 12:35:08.764,39.158,112,2342,19409121280,27754221568,177360896,0,1,0,0,0,0,0,112.481,130,15,854,21
2017-Feb-08 12:35:18.764,30.109,112,2342,19411374080,27754221568,275705856,0,1,0,0,0,0,0,65.055,127,16,930,22
2017-Feb-08 12:35:28.763,38.066,112,2342,19413954560,27754221568,199688192,0,1,0,0,0,0,0,102.028,126,16,1145,43
2017-Feb-08 12:35:38.763,34.633,112,2342,19415994368,27770802176,146579456,0,1,0,0,0,0,0,114.821,123,16,1569,178
2017-Feb-08 12:35:48.763,32.293,112,2342,19418890240,27770802176,193658880,0,1,0,0,0,0,0,72.231,141,16,601,32
2017-Feb-08 12:35:58.778,37.888,112,2342,19420991488,27770802176,186642432,0,1,0,0,0,0,0,147.205,86,15,1152,20
2017-Feb-08 12:36:08.778,36.933,113,2344,19423612928,27772899328,116064256,0,1,0,0,0,0,0,118.153,105,16,771,78
2017-Feb-08 12:36:18.777,35.725,113,2344,19426058240,27772899328,221130752,0,1,0,0,0,0,0,105.616,114,16,645,23
2017-Feb-08 12:36:28.793,33.333,113,2344,19428478976,27772899328,109182976,0,1,0,0,0,0,0,101.713,118,16,2013,22
2017-Feb-08 12:36:38.808,29.595,113,2344,19431391232,27772899328,102014976,0,1,0,0,0,0,0,93.458,136,16,599,45
2017-Feb-08 12:36:48.807,32.761,113,2344,19434696704,27772899328,197959680,0,1,0,0,0,0,0,88.612,150,16,856,29
2017-Feb-08 12:36:58.807,31.357,113,2344,19438227456,27772899328,110710784,0,1,0,0,0,0,0,84.711,176,16,906,19
2017-Feb-08 12:37:08.822,31.620,112,2342,19442106368,27770802176,95997952,0,1,0,0,0,0,0,65.576,158,16,498,20
2017-Feb-08 12:37:18.822,32.761,112,2342,19445096448,27770802176,183373824,0,1,0,0,0,0,0,106.552,150,16,1263,64
2017-Feb-08 12:37:28.837,29.128,112,2338,19448913920,27770736640,79118336,0,1,0,0,0,0,0,75.857,169,14,784,17
2017-Feb-08 12:37:38.837,28.861,112,2343,19453108224,27770802176,109723648,0,1,0,0,0,0,0,79.563,182,16,911,19
2017-Feb-08 12:37:48.837,26.521,112,2343,19456290816,27770802176,157859840,0,1,0,0,0,0,0,60.686,139,14,545,27
2017-Feb-08 12:37:58.852,29.595,112,2343,19459469312,27770802176,86487040,0,1,0,0,0,0,0,85.047,154,12,822,21
2017-Feb-08 12:38:08.867,36.916,113,2345,19462987776,27772899328,82096128,0,1,0,0,0,0,0,96.417,161,16,851,20
2017-Feb-08 12:38:18.867,32.293,113,2345,19465777152,27772899328,136916992,0,1,0,0,0,0,0,73.323,126,14,567,16
2017-Feb-08 12:38:28.866,34.321,113,2341,19468722176,27772833792,68206592,0,1,0,0,0,0,0,79.095,130,7,719,8
2017-Feb-08 12:38:38.866,30.421,113,2345,19471921152,27772899328,7528448,0,1,0,0,0,0,0,93.604,145,19,917,22
2017-Feb-08 12:38:48.866,34.789,113,2345,19475374080,27772899328,146124800,0,1,0,0,0,0,0,79.407,157,12,547,25
2017-Feb-08 12:38:58.865,30.889,113,2341,19478511616,27772833792,76582912,0,1,0,0,0,0,0,78.159,153,9,753,12
2017-Feb-08 12:39:08.865,33.229,112,2343,19481591808,27770802176,78057472,0,1,0,0,0,0,0,90.484,149,19,829,23
2017-Feb-08 12:39:18.865,25.429,112,2343,19484561408,27770802176,124014592,0,1,0,0,0,0,0,73.635,115,12,656,14
2017-Feb-08 12:39:28.864,33.073,112,2343,19487842304,27770802176,70098944,0,1,0,0,0,0,0,72.387,156,12,660,14
2017-Feb-08 12:39:38.864,34.165,112,2343,19491360768,27770802176,107376640,0,1,0,0,0,0,0,84.243,141,12,733,15
2017-Feb-08 12:39:48.864,33.541,112,2343,19494068224,27770802176,121479168,0,1,0,0,0,0,0,58.814,131,14,325,27
2017-Feb-08 12:39:58.879,32.710,112,2339,19497144320,27770736640,45006848,0,1,0,0,0,0,0,78.193,157,9,734,10
2017-Feb-08 12:40:08.879,34.789,113,2345,19500138496,27772899328,86757376,0,1,0,0,0,0,0,78.315,136,17,416,20
2017-Feb-08 12:40:18.878,33.541,113,2345,19504160768,27772899328,173305856,0,1,0,0,0,0,0,97.816,146,14,1304,17
2017-Feb-08 12:40:28.894,32.866,113,2338,19507322880,27772833792,51023872,0,1,0,0,0,0,0,81.464,155,7,785,8
2017-Feb-08 12:40:38.893,33.385,113,2345,19510018048,27772899328,100007936,0,1,0,0,0,0,0,64.431,140,17,470,19
2017-Feb-08 12:40:48.893,21.997,113,2345,19511717888,27772899328,147906560,0,1,0,0,0,0,0,61.466,82,12,520,25
2017-Feb-08 12:40:58.908,34.579,113,2341,19514753024,27772833792,43024384,0,1,0,0,0,0,0,78.972,144,10,711,13
2017-Feb-08 12:41:08.923,39.564,112,2343,19517169664,27787382784,28598272,0,1,0,0,0,0,0,114.019,104,19,926,24
2017-Feb-08 12:41:18.923,38.066,112,2343,19518337024,27787382784,134197248,0,1,0,0,0,0,0,96.412,67,12,377,14
2017-Feb-08 12:41:28.923,31.825,112,2339,19519758336,27787317248,13213696,0,1,0,0,0,0,0,106.240,58,9,623,11
2017-Feb-08 12:41:38.922,28.393,112,2340,19520987136,27787382784,122286080,0,1,0,0,0,0,0,103.120,87,17,807,29
2017-Feb-08 12:41:48.938,42.679,112,2343,19523080192,27787382784,116826112,0,1,0,0,0,0,0,124.611,83,14,374,30
2017-Feb-08 12:41:58.953,37.850,112,2343,19525857280,27787382784,161955840,0,1,0,0,0,0,0,94.860,110,14,704,16
2017-Feb-08 12:42:08.953,41.654,113,2345,19528683520,27789479936,150147072,0,1,0,0,0,0,0,81.435,132,12,2000,14
2017-Feb-08 12:42:18.952,36.349,113,2345,19531284480,27789479936,101044224,0,1,0,0,0,0,0,91.888,122,16,815,21
2017-Feb-08 12:42:28.952,36.193,113,2345,19534385152,27789479936,148082688,0,1,0,0,0,0,0,71.919,125,7,517,8
2017-Feb-08 12:42:38.952,36.973,113,2341,19537477632,27789414400,25866240,0,1,0,0,0,0,0,82.683,115,14,669,16
2017-Feb-08 12:42:48.951,39.470,113,2345,19540557824,27789479936,80715776,0,1,0,0,0,0,0,96.880,126,17,889,29
2017-Feb-08 12:42:58.951,19.813,113,2345,19542302720,27789479936,129101824,0,1,0,0,0,0,0,53.198,65,9,428,13
2017-Feb-08 12:43:08.951,37.129,112,2339,19545452544,27787317248,18415616,0,1,0,0,0,0,0,90.484,135,14,740,18
2017-Feb-08 12:43:18.950,37.910,112,2343,19548135424,27787382784,85172224,0,1,0,0,0,0,0,99.376,122,19,839,22
2017-Feb-08 12:43:28.950,39.002,112,2343,19550617600,27787382784,206422016,0,1,0,0,0,0,0,80.187,107,11,442,14
2017-Feb-08 12:43:38.950,38.690,112,2343,19553792000,27787382784,84643840,0,1,0,0,0,0,0,94.696,127,19,801,22
2017-Feb-08 12:43:48.965,39.252,112,2343,19556323328,27787382784,214810624,0,1,0,0,0,0,0,94.237,114,12,782,25
2017-Feb-08 12:43:58.980,35.047,112,2343,19559186432,27787382784,200073216,0,1,0,0,0,0,0,73.520,113,16,504,19
2017-Feb-08 12:44:08.980,39.158,113,2345,19562528768,27789479936,69070848,0,1,0,0,0,0,0,99.220,126,16,803,20
2017-Feb-08 12:44:18.980,37.598,113,2345,19565993984,27789479936,184299520,0,1,0,0,0,0,0,89.392,131,16,757,19
2017-Feb-08 12:44:28.995,36.293,113,2345,19569860608,27789479936,155725824,0,1,0,0,0,0,0,74.611,151,14,553,16
2017-Feb-08 12:44:38.994,36.973,113,2345,19572764672,27789479936,45998080,0,1,0,0,0,0,0,99.220,139,16,855,126
2017-Feb-08 12:44:48.994,31.513,113,2345,19576094720,27790589952,151973888,0,1,0,0,0,0,0,87.519,135,14,843,138
2017-Feb-08 12:44:59.009,18.380,113,2345,19577184256,27790589952,148459520,0,1,0,0,0,0,0,51.402,69,12,439,14
2017-Feb-08 12:45:09.025,36.760,113,2341,19580223488,27790524416,42127360,0,1,0,0,0,0,0,93.302,143,12,821,16
2017-Feb-08 12:45:19.024,31.513,112,2343,19584184320,27789045760,129064960,0,1,0,0,0,0,0,100.936,117,16,1274,20
2017-Feb-08 12:45:29.040,33.645,112,2343,19587416064,27789045760,178372608,0,1,0,0,0,0,0,69.782,153,14,532,16
2017-Feb-08 12:45:39.039,32.605,112,2343,19590795264,27789045760,53669888,0,1,0,0,0,0,0,90.952,159,16,870,20
2017-Feb-08 12:45:49.039,34.789,112,2343,19594375168,27789045760,155422720,0,1,0,0,0,0,0,70.047,147,12,524,23
2017-Feb-08 12:45:59.070,31.415,112,2339,19598999552,27788980224,73781248,0,1,0,0,0,0,0,77.294,169,12,752,14
2017-Feb-08 12:46:09.069,39.002,113,2345,19602780160,27791142912,84373504,0,1,0,0,0,0,0,99.064,151,16,858,20
2017-Feb-08 12:46:19.069,34.789,113,2345,19607040000,27791142912,125861888,0,1,0,0,0,0,0,85.179,164,12,848,20
2017-Feb-08 12:46:29.069,34.321,113,2340,19610386432,27791077376,50208768,0,1,0,0,0,0,0,68.799,146,7,525,8
2017-Feb-08 12:46:39.068,38.534,113,2345,19613741056,27791142912,85123072,0,1,0,0,0,0,0,128.549,135,19,1064,28
2017-Feb-08 12:46:49.084,37.227,113,2345,19617615872,27791142912,137187328,0,1,0,0,0,0,0,127.570,148,12,1152,382
2017-Feb-08 12:46:59.115,39.502,113,2345,19620769792,27791142912,85491712,0,1,0,0,0,0,0,153.655,134,12,799,32
2017-Feb-08 12:47:09.130,40.031,113,2345,19624022016,27791142912,88891392,0,1,0,0,0,0,0,121.963,137,16,823,35
2017-Feb-08 12:47:19.129,38.846,112,2343,19626954752,27789045760,188923904,0,1,0,0,0,0,0,100.624,111,14,456,27
2017-Feb-08 12:47:29.145,36.293,112,2343,19630202880,27789045760,137207808,0,1,0,0,0,0,0,103.583,132,16,907,29
2017-Feb-08 12:47:39.144,39.158,112,2343,19633352704,27789045760,121139200,0,1,0,0,0,0,0,99.376,128,16,821,29
2017-Feb-08 12:47:49.160,36.604,112,2343,19636936704,27789045760,129261568,0,1,0,0,0,0,0,78.037,139,14,884,50
2017-Feb-08 12:47:59.175,37.227,112,2343,19639185408,27789045760,78163968,0,1,0,0,0,0,0,111.371,106,16,801,19
2017-Feb-08 12:48:09.175,38.222,113,2345,19642994688,27791142912,113577984,0,1,0,0,0,0,0,97.660,144,16,960,21
2017-Feb-08 12:48:19.190,38.785,113,2345,19646128128,27807723520,107028480,0,1,0,0,0,0,0,76.012,127,16,545,19
2017-Feb-08 12:48:29.205,36.604,113,2341,19649650688,27807657984,19324928,0,1,0,0,0,0,0,89.252,131,14,767,16
2017-Feb-08 12:48:39.205,35.881,113,2345,19653169152,27807723520,123998208,0,1,0,0,0,0,0,93.448,147,16,869,22
2017-Feb-08 12:48:49.267,37.519,113,2345,19655860224,27807723520,165027840,0,1,0,0,0,0,0,91.163,122,16,483,28
2017-Feb-08 12:48:59.267,34.477,113,2345,19659530240,27807723520,141287424,0,1,0,0,0,0,0,90.796,147,14,841,18
2017-Feb-08 12:49:09.297,38.725,113,2345,19663286272,27807723520,192475136,0,1,0,0,0,0,0,88.802,150,16,641,20
2017-Feb-08 12:49:19.297,35.413,112,2343,19667550208,27805626368,190443520,0,1,0,0,0,0,0,100.936,161,14,911,17
2017-Feb-08 12:49:29.312,32.087,112,2343,19671068672,27805626368,118284288,0,1,0,0,0,0,0,76.636,144,16,764,19
2017-Feb-08 12:49:39.312,38.690,112,2343,19674619904,27805626368,163049472,0,1,0,0,0,0,0,73.635,137,14,496,17
2017-Feb-08 12:49:49.312,40.562,112,2339,19678183424,27805560832,40005632,0,1,0,0,0,0,0,91.732,136,11,798,23
2017-Feb-08 12:49:59.327,35.047,112,2343,19680337920,27805626368,148787200,0,1,0,0,0,0,0,90.810,88,18,778,21
2017-Feb-08 12:50:09.342,40.966,113,2345,19682725888,27807723520,108412928,0,1,0,0,0,0,0,91.900,95,12,428,16
2017-Feb-08 12:50:19.357,38.941,113,2345,19685920768,27807723520,83435520,0,1,0,0,0,0,0,98.910,110,17,1266,21
2017-Feb-08 12:50:29.357,40.874,113,2345,19687596032,27824304128,131264512,0,1,0,0,0,0,0,91.576,81,14,476,16
2017-Feb-08 12:50:39.357,35.257,113,2341,19691261952,27824238592,36683776,0,1,0,0,0,0,0,86.739,135,7,765,8
2017-Feb-08 12:50:49.372,58.100,113,2335,19694739456,27824304128,88276992,0,1,0,0,0,0,0,104.361,138,19,476,31
2017-Feb-08 12:50:59.372,26.989,113,2345,19697270784,27824304128,71716864,0,1,0,0,0,0,0,140.250,87,13,614,16
2017-Feb-08 12:51:09.403,39.907,113,2345,19699970048,27824304128,130097152,0,1,0,0,0,0,0,77.950,123,16,434,20
2017-Feb-08 12:51:19.402,36.875,112,2343,19702882304,27822206976,119664640,0,1,0,0,0,0,0,100.156,102,14,787,17
2017-Feb-08 12:51:29.402,36.661,112,2343,19704004608,27822206976,122994688,0,1,0,0,0,0,0,123.245,54,16,622,19
2017-Feb-08 12:51:39.433,33.281,112,2343,19705974784,27822206976,166617088,0,1,0,0,0,0,0,90.824,65,15,384,34
2017-Feb-08 12:51:49.432,34.165,112,2338,19709104128,27822141440,43651072,0,1,0,0,0,0,0,70.671,114,2,492,19
2017-Feb-08 12:57:12.698,1.515,109,2334,19710554112,27819585536,162045952,0,1,0,0,0,0,0,16.340,1,0,59,3
2017-Feb-08 12:57:22.713,44.860,112,2343,19712450560,27822206976,437051392,0,1,0,0,0,0,0,223.053,73,15,1263,1113
2017-Feb-08 12:57:32.853,40.308,112,2343,19714527232,27822206976,88223744,0,1,0,0,0,0,0,268.308,55,16,853,1796
2017-Feb-08 12:57:42.853,46.646,112,2338,19716775936,27822141440,64692224,0,1,0,0,0,0,0,231.825,98,15,507,28
2017-Feb-08 12:57:52.868,33.489,112,2343,19718172672,27822206976,79863808,0,1,0,0,0,0,0,330.530,60,14,736,45
